KATA,Hall Miller Municipal Airport,US,Atlanta,US-TX,NA,small_airport,33.10179901123047,-94.19529724121094,280,RUNWAY,2463,150,GRS,0,1,15,33.1049,-94.197,270,156,,33,33.0987,-94.1937,262,336,RUNWAY,3800,60,ASPHALT,1,0,05,33.0996,-94.1997,280,52.1,,23,33.106,-94.1899,268,232.1,
KATL,Hartsfield Jackson Atlanta International Airport,US,Atlanta,US-GA,NA,large_airport,33.6367,-84.428101,1026,RUNWAY,10000,150,CONCRETE,1,0,08R,33.6468,-84.4384,1024,90,,26L,33.6468,-84.4055,995,270,RUNWAY,11890,150,CONCRETE,1,0,09L,33.6347,-84.448,1019,90,,27R,33.6347,-84.4089,978,270,RUNWAY,9000,150,CONCRETE,1,0,08L,33.6495,-84.439,1015,90,,26R,33.6495,-84.4095,990,270,RUNWAY,9000,150,CONCRETE,1,0,10,33.6203,-84.4479,1000,90,,28,33.6203,-84.4183,998,270,RUNWAY,9001,150,CONCRETE,1,0,09R,33.6318,-84.448,1026,90,,27L,33.6318,-84.4184,985,270,
KATS,Artesia Municipal Airport,US,Artesia,US-NM,NA,small_airport,32.8525009155,-104.468002319,3541,RUNWAY,5390,150,ASPHALT,1,0,12,32.8582,-104.474,3534,135,,30,32.8477,-104.461,3508,315,RUNWAY,6301,150,ASPHALT,1,0,03,32.846,-104.475,3541,45,,21,32.8583,-104.461,3520,225,
KATW,Appleton International Airport,US,Appleton,US-WI,NA,small_airport,44.258098602299995,-88.5190963745,918,RUNWAY,6501,150,CONCRETE,1,0,11,44.2612,-88.5297,918,116.2,,29,44.2533,-88.5074,858,296.2,RUNWAY,8002,150,CONCRETE,1,0,03,44.2489,-88.5262,888,26,,21,44.2686,-88.5127,878,206,
KATY,Watertown Regional Airport,US,Watertown,US-SD,NA,medium_airport,44.91400146,-97.15470123,1749,RUNWAY,6895,150,ASPHALT,1,0,17,44.9206,-97.151,1739,180.3,,35,44.9017,-97.1512,1742,0.3,RUNWAY,6900,150,ASPHALT,1,0,12,44.9222,-97.1693,1747,124.6,,30,44.9115,-97.1474,1732,304.6,300,
KAUG,Augusta State Airport,US,Augusta,US-ME,NA,medium_airport,44.320598602299995,-69.7973022461,352,RUNWAY,2703,75,ASPHALT,1,0,08,44.3173,-69.7981,351,62,,26,44.3207,-69.789,352,242,RUNWAY,5001,150,ASPHALT,1,0,17,44.3277,-69.8037,311,153.2,,35,44.3154,-69.795,347,333.2,
KAUH,Aurora Municipal Al Potter Field,US,Aurora,US-NE,NA,small_airport,40.89410019,-97.99459839,1803,RUNWAY,4301,75,ASPHALT,1,0,16,40.8999,-97.9961,1803,168.8,,34,40.8883,-97.993,1796,348.8,
KAUM,Austin Municipal Airport,US,Austin,US-MN,NA,small_airport,43.66500092,-92.93340302,1234,RUNWAY,5800,100,CONCRETE,0,0,17,43.6705,-92.9344,1231,172,,35,43.6548,-92.9314,1231,352,
KAUN,Auburn Municipal Airport,US,Auburn,US-CA,NA,small_airport,38.95479965,-121.0820007,1539,RUNWAY,3700,75,ASPHALT,1,0,07,38.9543,-121.088,1490,84,200,25,38.9553,-121.075,1536,264,
KAUO,Auburn University Regional Airport,US,Auburn,US-AL,NA,small_airport,32.615101,-85.433998,777,RUNWAY,4000,75,ASPHALT,1,0,11,32.6196,-85.4373,775,107,,29,32.6163,-85.4249,764,287,297,RUNWAY,5264,100,ASPHALT,1,0,18,32.6202,-85.436,776,181,,36,32.6057,-85.4363,731,1,
KAUS,Austin Bergstrom International Airport,US,Austin,US-TX,NA,large_airport,30.194499969482422,-97.6698989868164,542,RUNWAY,12248,150,CONCRETE,1,0,17R,30.2136,-97.6794,542,178.7,,35L,30.1799,-97.6785,488,358.7,RUNWAY,9000,150,CONCRETE,1,0,17L,30.2038,-97.6579,492,178.7,,35R,30.1791,-97.6572,474,358.7,
KAUW,Wausau Downtown Airport,US,Wausau,US-WI,NA,medium_airport,44.9262008667,-89.6266021729,1201,RUNWAY,3085,100,ASPHALT,1,0,04,44.9227,-89.6246,1190,42.8,,22,44.9288,-89.6163,1201,222.8,RUNWAY,4950,100,ASPHALT,1,0,12,44.9302,-89.6384,1201,124.9,,30,44.9224,-89.6227,1190,304.9,RUNWAY,8000,300,WATER,0,0,12W,,,,,,30W,,,,,
KAVC,Mecklenburg Brunswick Regional Airport,US,South Hill,US-VA,NA,small_airport,36.68830109,-78.05449677,441,RUNWAY,5002,75,ASPHALT,1,0,01,36.6814,-78.0541,378,358,,19,36.6951,-78.0548,442,178,
KAVK,Alva Regional Airport,US,Alva,US-OK,NA,small_airport,36.77320098876953,-98.6698989868164,1474,RUNWAY,1850,170,GRE,0,0,08,36.7694,-98.675,1470,90,,26,36.7694,-98.6686,,270,RUNWAY,4386,75,ASPHALT,1,0,17,36.7807,-98.669,1473,180,,35,36.7691,-98.6691,1468,360,145,
KAVL,Asheville Regional Airport,US,Asheville,US-NC,NA,large_airport,35.43619918823242,-82.54180145263672,2165,RUNWAY,8001,150,ASPHALT,1,0,16,35.4465,-82.5464,2165,159.8,,34,35.4259,-82.5372,2111,339.8,
KAVO,Avon Park Executive Airport,US,Avon Park,US-FL,NA,small_airport,27.59119987,-81.52780151,160,RUNWAY,3825,75,ASPHALT,0,0,09,27.5936,-81.5345,154,90,,27,27.5935,-81.5227,153,270,500,RUNWAY,5364,100,ASPHALT,1,0,04,27.5845,-81.5351,156,45,,22,27.5949,-81.5233,153,225,1000,
KAVP,Wilkes Barre Scranton International Airport,US,Wilkes-Barre/Scranton,US-PA,NA,medium_airport,41.338500976599995,-75.72339630130001,962,RUNWAY,4300,150,ASPHALT,1,0,10,41.3406,-75.7299,922,92,,28,41.3403,-75.7142,935,272,RUNWAY,7501,150,ASPHALT,1,0,04,41.3287,-75.7315,962,33,,22,41.346,-75.7168,912,213,
KAVQ,Marana Regional Airport,US,Tucson,US-AZ,NA,small_airport,32.4095993042,-111.218002319,2031,RUNWAY,3893,75,ASPHALT,1,0,03,32.4034,-111.223,2019,45.5,494,21,32.4109,-111.214,2025,225.5,RUNWAY,6901,100,ASPHALT,1,0,12,32.4177,-111.226,2011,135.5,,30,32.4041,-111.211,2031,315.5,
KAVX,Catalina Airport,US,Avalon,US-CA,NA,small_airport,33.4049,-118.416,1602,RUNWAY,3000,60,ASPHALT,1,0,04,33.4024,-118.42,1602,54,120,22,33.4073,-118.412,1602,234,149,
KAWG,Washington Municipal Airport,US,Washington,US-IA,NA,small_airport,41.276100158691406,-91.67340087890625,754,RUNWAY,3401,50,CONCRETE,1,0,13,41.2794,-91.6778,752,135,,31,41.2729,-91.6691,753,315,335,RUNWAY,4000,75,CONCRETE,1,0,18,41.2796,-91.6763,751,183,,36,41.2686,-91.6771,751,3,
KAWM,West Memphis Municipal Airport,US,West Memphis,US-AR,NA,small_airport,35.1351013184,-90.2343978882,212,RUNWAY,6003,100,CONCRETE,1,0,17,35.1433,-90.2344,212,180.5,,35,35.1268,-90.2345,212,0.5,
KAWO,Arlington Municipal Airport,US,Arlington,US-WA,NA,small_airport,48.16070175,-122.1589966,142,RUNWAY,3500,75,ASPHALT,1,0,11,48.1617,-122.169,129,127,,29,48.1559,-122.157,124,307,RUNWAY,5333,100,ASPHALT,1,0,16,48.1693,-122.157,137,179,,34,48.1547,-122.156,123,359,
KAXA,Algona Municipal Airport,US,Algona,US-IA,NA,small_airport,43.0778999329,-94.2720031738,1219,RUNWAY,2880,160,GRS,0,0,18,43.0822,-94.27,,187.5,,36,43.0744,-94.2714,,7.5,RUNWAY,3960,75,CONCRETE,1,0,12,43.0815,-94.2784,1215,131.6,,30,43.0743,-94.2673,1204,311.6,
KAXH,Houston Southwest Airport,US,Houston,US-TX,NA,small_airport,29.506099700927734,-95.47689819335938,68,RUNWAY,5003,100,ASPHALT,1,0,09,29.5066,-95.4848,68,94.2,,27,29.5056,-95.4691,66,274.2,
KAXN,Chandler Field,US,Alexandria,US-MN,NA,medium_airport,45.8662986755,-95.39469909670001,1425,RUNWAY,4099,75,ASPHALT,1,0,04,45.8626,-95.3997,1425,49.2,,22,45.8699,-95.3875,1418,229.2,RUNWAY,5100,100,ASPHALT,1,0,13,45.8716,-95.4021,1412,139.3,,31,45.861,-95.389,1422,319.3,
KAXQ,Clarion County Airport,US,Clarion,US-PA,NA,small_airport,41.225799560546875,-79.44100189208984,1458,RUNWAY,4100,75,ASPHALT,1,0,06,41.2218,-79.4463,1441,44.6,,24,41.2298,-79.4358,1457,224.6,
KAXS,Altus Quartz Mountain Regional Airport,US,Altus,US-OK,NA,small_airport,34.697952,-99.3385,1433,RUNWAY,5501,75,CONCRETE,1,0,17,34.7063,-99.3381,1433,180,,35,34.6912,-99.3381,1409,360,
KAXV,Neil Armstrong Airport,US,Wapakoneta,US-OH,NA,small_airport,40.49340057,-84.29889679,913,RUNWAY,2685,80,GRS,0,1,18,40.4959,-84.303,912,180,290,36,40.4887,-84.303,912,360,RUNWAY,5001,100,ASPHALT,1,0,08,40.4918,-84.3077,909,76.6,700,26,40.495,-84.2902,908,256.6,236,
KAXX,Angel Fire Airport,US,Angel Fire,US-NM,NA,small_airport,36.422000885,-105.290000916,8380,RUNWAY,8900,100,ASPHALT,1,0,17,36.4342,-105.289,8322,181.8,,35,36.4098,-105.29,8380,1.8,
KAYS,Waycross Ware County Airport,US,Waycross,US-GA,NA,small_airport,31.2490997314,-82.39550018310001,142,RUNWAY,3528,100,ASPHALT,0,0,13,31.2535,-82.3964,137,128.3,500,31,31.2475,-82.3876,142,308.3,528,RUNWAY,5035,100,ASPHALT,0,0,05,31.2432,-82.3998,141,42.3,,23,31.2535,-82.3889,137,222.3,RUNWAY,6000,150,ASPHALT,1,0,18,31.2554,-82.3984,141,179.2,,36,31.239,-82.3981,134,359.2,
KAYX,Arnold Air Force Base,US,Tullahoma,US-TN,NA,small_airport,35.39260101,-86.08580017,1067,RUNWAY,6000,150,ASPHALT,1,0,03,35.3854,-86.0909,1065,30,,21,35.3997,-86.0808,1065,210,
KAZC,Colorado City Municipal Airport,US,Colorado City,US-AZ,NA,small_airport,36.95989990234375,-113.01399993896484,4874,RUNWAY,5099,60,ASPHALT,0,0,02,36.9536,-113.017,4874,28,,20,36.966,-113.009,4874,208,RUNWAY,6300,75,ASPHALT,1,0,11,36.9647,-113.024,4874,122.5,,29,36.9554,-113.006,4874,302.5,
KAZE,Hazlehurst Airport,US,Hazlehurst,US-GA,NA,small_airport,31.884700775146484,-82.64739990234375,255,RUNWAY,4508,75,ASPHALT,1,0,14,31.8895,-82.652,229,141,,32,31.8799,-82.6428,250,321,
KAZO,Kalamazoo Battle Creek International Airport,US,Kalamazoo,US-MI,NA,medium_airport,42.234901428222656,-85.5521011352539,874,RUNWAY,2800,60,ASPHALT,1,0,09,42.2339,-85.5581,874,90.1,,27,42.2339,-85.5478,862,270.1,RUNWAY,3436,100,ASPHALT,1,0,05,42.2348,-85.5581,874,45,,23,42.2415,-85.5491,851,225,RUNWAY,6500,150,ASPHALT,1,0,17,42.2425,-85.552,859,171.1,,35,42.2248,-85.5483,868,351.1,
KBAB,Beale Air Force Base,US,Marysville,US-CA,NA,large_airport,39.136100769,-121.43699646,113,RUNWAY,12000,300,CONCRETE,1,0,15,39.1517,-121.443,113,161.3,,33,39.1205,-121.43,105,341.3,
KBAD,Barksdale Air Force Base,US,Bossier City,US-LA,NA,large_airport,32.5018005371,-93.6626968384,166,RUNWAY,11756,300,PEM,1,0,15,32.5161,-93.6718,164,151.4,,33,32.4878,-93.6535,162,331.4,
KBAF,Westfield-Barnes Regional Airport,US,Westfield/Springfield,US-MA,NA,medium_airport,42.157799,-72.715599,271,RUNWAY,5000,100,ASPHALT,1,0,15,42.1635,-72.7211,262,140.3,,33,42.1529,-72.7093,247,320.3,225,RUNWAY,9000,150,ASPHALT,1,0,02,42.1453,-72.7188,261,10.1,,20,42.1696,-72.7129,267,190.1,
KBAK,Columbus Municipal Airport,US,Columbus,US-IN,NA,medium_airport,39.2619018555,-85.8963012695,656,RUNWAY,5000,100,ASPHALT,1,0,14,39.2674,-85.9019,654,135,,32,39.2577,-85.8894,651,315,RUNWAY,6400,150,ASPHALT,1,0,05,39.2552,-85.9049,650,45,,23,39.2677,-85.8889,656,225,
KBAM,Battle Mountain Airport,US,Battle Mountain,US-NV,NA,small_airport,40.598999023400005,-116.874000549,4532,RUNWAY,7299,150,ASPHALT,1,0,03,40.5938,-116.885,4531,49.1,,21,40.607,-116.865,4526,229.1,RUNWAY,7300,100,ASPHALT,1,0,12,40.6053,-116.882,4532,139.1,,30,40.5901,-116.865,4531,319.1,
KBAX,Huron County Memorial Airport,US,Bad Axe,US-MI,NA,small_airport,43.78020096,-82.98539734,763,RUNWAY,3496,75,ASPHALT,1,0,04,43.7786,-82.9891,756,28.4,300,22,43.7871,-82.9828,765,208.4,RUNWAY,5000,75,ASPHALT,1,0,17,43.785,-82.9876,763,164.8,,35,43.7718,-82.9826,754,344.8,
KBAZ,New Braunfels Municipal Airport,US,New Braunfels,US-TX,NA,small_airport,29.704500198364258,-98.04219818115234,651,RUNWAY,5352,100,ASPHALT,1,0,13,29.7121,-98.0466,649,135.7,,31,29.7016,-98.0348,642,315.7,RUNWAY,5364,100,ASPHALT,1,0,17,29.7095,-98.0436,648,180.7,512,35,29.6948,-98.0438,645,0.7,
KBBB,Benson Municipal Airport,US,Benson,US-MN,NA,small_airport,45.331901550299996,-95.6505966187,1039,RUNWAY,4000,75,ASPHALT,1,0,14,45.3363,-95.6552,1038,144,,32,45.3275,-95.6459,1038,324,
KBBD,Curtis Field,US,Brady,US-TX,NA,medium_airport,31.1793003082,-99.3238983154,1827,RUNWAY,3520,110,GRS,0,1,08,31.18,-99.3286,1818,91,,26,31.1798,-99.3174,1824,271,RUNWAY,4604,75,ASPHALT,1,0,17,31.1853,-99.3246,1827,180.1,583,35,31.1726,-99.3247,1792,0.1,
KBBP,Marlboro County Jetport H.E. Avent Field,US,Bennettsville,US-SC,NA,small_airport,34.62170029,-79.73439789,147,RUNWAY,5000,75,ASPHALT,1,0,06,34.618,-79.7413,138,57,,24,34.6255,-79.7274,144,237,
KBBW,Broken Bow Municipal Airport,US,Broken Bow,US-NE,NA,small_airport,41.4365005493,-99.6421966553,2547,RUNWAY,4203,75,CONCRETE,1,0,14,41.4414,-99.6462,2547,149,,32,41.4315,-99.6382,2523,329,
KBCB,Virginia Tech Montgomery Executive Airport,US,Blacksburg,US-VA,NA,small_airport,37.207599639899996,-80.4077987671,2132,RUNWAY,2850,150,ASPHALT,0,1,08,37.2049,-80.4149,,71.1,,26,37.2075,-80.4061,,251.1,RUNWAY,4539,100,ASPHALT,1,0,12,37.2105,-80.4148,2113,117.2,,30,37.2048,-80.4009,2132,297.2,
KBCE,Bryce Canyon Airport,US,Bryce Canyon,US-UT,NA,medium_airport,37.706401825,-112.144996643,7590,RUNWAY,7395,75,ASPHALT,1,0,03,37.6994,-112.155,7586,46.5,,21,37.7134,-112.136,7586,226.5,
KBCK,Black River Falls Area Airport,US,Black River Falls,US-WI,NA,small_airport,44.250701904296875,-90.85530090332031,836,RUNWAY,4600,75,ASPHALT,1,0,08,44.2497,-90.8639,823,80,,26,44.2518,-90.8466,836,260,
KBCT,Boca Raton Airport,US,Boca Raton,US-FL,NA,small_airport,26.3784999847,-80.1076965332,13,RUNWAY,6276,150,ASPHALT,1,0,05,26.3723,-80.1144,13,44,696,23,26.3847,-80.101,13,224,378,
KBDE,Baudette International Airport,US,Baudette,US-MN,NA,medium_airport,48.7284011841,-94.612197876,1086,RUNWAY,5499,100,ASPHALT,1,0,12,48.7323,-94.622,1085,121,,30,48.7246,-94.6024,1083,301,RUNWAY,6000,1200,WATER,0,0,13W,,,,,,31W,,,,,
KBDG,Blanding Municipal Airport,US,Blanding,US-UT,NA,small_airport,37.58330154,-109.4830017,5868,RUNWAY,5781,75,ASPHALT,1,0,17,37.5913,-109.483,5868,180,,35,37.5754,-109.483,5775,360,
KBDJ,Boulder Junction Payzer Airport,US,Boulder Junction,US-WI,NA,small_airport,46.1374015808,-89.64600372310001,1666,RUNWAY,2540,160,TURF-F,0,0,16,46.1416,-89.6472,1665,,,34,46.1333,-89.6432,1660,,RUNWAY,3170,165,TURF-F,0,0,05,46.1322,-89.6549,1660,,,23,46.1394,-89.6441,1665,,
KBDL,Bradley International Airport,US,Hartford,US-CT,NA,large_airport,41.9388999939,-72.68319702149999,173,RUNWAY,5145,100,ASPHALT,1,0,01,41.9313,-72.6796,171,359,,19,41.9454,-72.6799,169,179,RUNWAY,6847,150,ASPHALT,1,0,15,41.9424,-72.6933,169,135,,33,41.9293,-72.6753,168,315,RUNWAY,9510,200,ASPHALT,1,0,06,41.932,-72.6966,173,44,,24,41.9507,-72.6721,161,224,
KBDN,Bend Municipal Airport,US,Bend,US-OR,NA,small_airport,44.09479904,-121.2009964,3460,RUNWAY,5200,75,ASPHALT,0,0,16,44.1017,-121.2,3403,180,,34,44.0874,-121.2,3460,0,
KBDQ,Morrilton Municipal Airport,US,Morrilton,US-AR,NA,small_airport,35.136199951171875,-92.7135009765625,321,RUNWAY,4000,50,ASPHALT,1,0,09,35.1334,-92.7201,321,90,,27,35.1334,-92.7069,310,270,
KBDR,Igor I Sikorsky Memorial Airport,US,Bridgeport,US-CT,NA,medium_airport,41.16350173950195,-73.1261978149414,9,RUNWAY,3200,150,ASPHALT,0,1,17,41.1706,-73.1281,8,162.9,,35,41.1617,-73.1244,6,342.9,RUNWAY,4677,150,ASPHALT,1,0,06,41.157,-73.132,6,45,,24,41.1661,-73.1199,6,225,319,RUNWAY,4761,150,ASPHALT,1,0,11,41.1662,-73.135,9,98,,29,41.1645,-73.1178,6,278,364,
KBDU,Boulder Municipal Airport,US,Boulder,US-CO,NA,small_airport,40.0393981934,-105.225997925,5288,RUNWAY,4100,20,ASPHALT,0,0,08G,,,,,,26G,,,,,RUNWAY,4100,75,ASPHALT,0,0,08,40.0391,-105.233,,,,26,40.0391,-105.219,,,
KBEA,Beeville Municipal Airport,US,Beeville,US-TX,NA,small_airport,28.361900329589844,-97.79100036621094,268,RUNWAY,2530,60,GRS,0,0,18,28.3721,-97.7929,270,189.1,,36,28.3653,-97.7942,261,9.1,RUNWAY,4551,75,ASPHALT,1,0,12,28.366,-97.7964,268,131,,30,28.3578,-97.7857,244,311,
KBEC,Beech Factory Airport,US,Wichita,US-KS,NA,small_airport,37.694499969499994,-97.21499633790002,1408,RUNWAY,8000,100,CONCRETE,1,0,18,37.7053,-97.2125,1408,191,,36,37.6837,-97.2175,1386,11,
KBED,Laurence G Hanscom Field,US,Bedford,US-MA,NA,medium_airport,42.47000122,-71.28900146,133,RUNWAY,5106,150,ASPHALT,1,0,05,42.4634,-71.2969,128,37,,23,42.4746,-71.2854,128,217,RUNWAY,7001,150,ASPHALT,1,0,11,42.4718,-71.3004,133,97.8,,29,42.4694,-71.2746,124,277.8,
KBEH,Southwest Michigan Regional Airport,US,Benton Harbor,US-MI,NA,small_airport,42.128601074200006,-86.4284973145,643,RUNWAY,2498,100,ASPHALT,1,0,18,42.1327,-86.4303,630,180,,36,42.1258,-86.4303,625,360,RUNWAY,3662,100,ASPHALT,1,0,13,42.1327,-86.4338,626,131.9,,31,42.126,-86.4237,630,311.9,RUNWAY,5109,100,ASPHALT,1,0,09,42.1279,-86.4368,627,90.4,,27,42.1278,-86.418,637,270.4,571,
KBFA,Boyne Mountain Airport,US,Boyne Falls,US-MI,NA,small_airport,45.16579818725586,-84.92410278320312,719,RUNWAY,5200,60,ASPHALT,1,0,17,45.1728,-84.9259,719,169.3,300,35,45.1588,-84.9222,719,349.3,500,
KBFD,Bradford Regional Airport,US,Bradford,US-PA,NA,medium_airport,41.8031005859375,-78.64009857177734,2143,RUNWAY,4500,100,ASPHALT,1,0,05,41.798,-78.645,2128,43.9,,23,41.8069,-78.6335,2143,223.9,RUNWAY,6309,150,ASPHALT,1,0,14,41.8093,-78.6488,2109,133.9,,32,41.7973,-78.6321,2100,313.9,
KBFE,Terry County Airport,US,Brownfield,US-TX,NA,small_airport,33.173099517822266,-102.19300079345703,3264,RUNWAY,2765,75,ASPHALT,0,0,13,33.1776,-102.196,3262,135,,31,33.1722,-102.189,3250,315,RUNWAY,5217,75,ASPHALT,1,0,02,33.1658,-102.197,3253,26,,20,33.1787,-102.189,3264,206,
KBFF,Western Neb. Rgnl/William B. Heilig Airport,US,Scottsbluff,US-NE,NA,medium_airport,41.87400055,-103.5960007,3967,RUNWAY,8001,150,ASPHALT,1,0,05,41.8698,-103.611,3949,68,,23,41.878,-103.583,3967,248,RUNWAY,8279,150,ASPHALT,1,0,12,41.8823,-103.605,3962,136,,30,41.8661,-103.584,3944,316,
KBFI,Boeing Field King County International Airport,US,Seattle,US-WA,NA,large_airport,47.529998779296875,-122.302001953125,21,RUNWAY,10007,200,ASPHALT,1,0,14R,47.5405,-122.311,17,140,,32L,47.5168,-122.291,21,320,887,RUNWAY,3709,100,ASPHALT,1,0,14L,47.538,-122.307,21,140,250,32R,47.5292,-122.3,21,320,375,
KBFK,Buffalo Municipal Airport,US,Buffalo,US-OK,NA,small_airport,36.863300323486,-99.618698120117,1822,RUNWAY,4000,60,ASPHALT,1,0,17,36.8692,-99.6186,1822,180,,35,36.8581,-99.6186,1822,360,
KBFL,Meadows Field,US,Bakersfield,US-CA,NA,medium_airport,35.43360138,-119.0569992,510,RUNWAY,10857,150,ASPHALT,1,0,12L,35.4463,-119.071,507,135.4,,30R,35.4251,-119.046,482,315.5,3428,RUNWAY,3700,75,ASPHALT,1,0,12R,35.4309,-119.056,472,135.5,,30L,35.4237,-119.047,461,315.5,
KBFM,Mobile Downtown Airport,US,Mobile,US-AL,NA,medium_airport,30.626800537100003,-88.06809997559999,26,RUNWAY,7800,150,PEM,1,0,18,30.642,-88.0659,26,180,,36,30.6206,-88.0659,25,360,RUNWAY,9618,150,PEM,1,0,14,30.6331,-88.0799,26,139,,32,30.6132,-88.0598,19,319,
KBFR,Virgil I Grissom Municipal Airport,US,Bedford,US-IN,NA,small_airport,38.84000015,-86.44539642,727,RUNWAY,3089,70,ASPHALT,0,0,06,38.8354,-86.4481,714,57.5,,24,38.8399,-86.439,723,237.5,RUNWAY,4501,100,ASPHALT,1,0,13,38.8456,-86.4527,713,129.3,,31,38.8378,-86.4405,724,309.3,
KBFW,Silver Bay Municipal Airport,US,Silver Bay,US-MN,NA,small_airport,47.249000549316406,-91.41560363769531,1089,RUNWAY,3200,75,ASPHALT,1,0,07,47.2477,-91.4217,1089,72,,25,47.2503,-91.4094,1083,252,
KBGD,Hutchinson County Airport,US,Borger,US-TX,NA,small_airport,35.700901031499995,-101.393997192,3055,RUNWAY,3898,50,ASPHALT,1,0,03,35.696,-101.398,3035,39.9,,21,35.7042,-101.39,3017,219.9,RUNWAY,6300,100,ASPHALT,1,0,17,35.71,-101.394,2998,178.4,,35,35.6927,-101.393,3055,358.4,
KBGE,Decatur County Industrial Air Park,US,Bainbridge,US-GA,NA,small_airport,30.9715004,-84.63739777,141,RUNWAY,4500,150,ASPHALT,0,1,05R,,,128,50,,23L,,,134,230,RUNWAY,5000,150,ASPHALT,0,1,05L,,,134,50,,23R,,,,230,RUNWAY,5003,100,ASPHALT,0,0,14,30.9754,-84.6449,135,139,,32,30.9651,-84.6343,134,319,RUNWAY,5100,150,ASPHALT,0,1,09R,,,134,90,,27L,,,134,270,RUNWAY,5502,150,ASPHALT,1,0,09,30.9728,-84.6433,142,90,,27,30.9729,-84.6257,128,270,
KBGF,Winchester Municipal Airport,US,Winchester,US-TN,NA,small_airport,35.1775016784668,-86.06620025634766,979,RUNWAY,5003,75,ASPHALT,1,0,18,35.1844,-86.0659,971,181.7,,36,35.1707,-86.0664,975,1.7,
KBGM,Greater Binghamton/Edwin A Link field,US,Binghamton,US-NY,NA,medium_airport,42.20869827,-75.97979736,1636,RUNWAY,5002,150,ASPHALT,1,0,10,42.2051,-75.9889,1591,87,,28,42.2059,-75.9705,1572,267,RUNWAY,7100,150,ASPHALT,1,0,16,42.2192,-75.9868,1634,148,401,34,42.2027,-75.9731,1569,328,
KBGR,Bangor International Airport,US,Bangor,US-ME,NA,large_airport,44.80739974975586,-68.8281021118164,192,RUNWAY,11440,200,ASPHALT,1,0,15,44.8184,-68.8439,192,134,,33,44.7965,-68.8123,163,314,
KBHB,Hancock County-Bar Harbor Airport,US,Bar Harbor,US-ME,NA,medium_airport,44.45000076,-68.3615036,83,RUNWAY,3364,75,ASPHALT,0,0,17,44.4527,-68.3625,80,150.8,684,35,44.4447,-68.3562,44,330.8,RUNWAY,3599,150,GRS,0,1,11,44.4464,-68.3694,,87.8,,29,44.4468,-68.3557,,267.8,RUNWAY,5200,100,ASPHALT,1,0,04,44.4439,-68.3673,69,24.5,,22,44.4568,-68.359,69,204.5,
KBHC,Baxley Municipal Airport,US,Baxley,US-GA,NA,small_airport,31.71380043029785,-82.393798828125,201,RUNWAY,5003,75,ASPHALT,1,0,08,31.712,-82.4016,201,75,,26,31.7156,-82.386,202,255,
KBHK,Baker Municipal Airport,US,Baker,US-MT,NA,small_airport,46.347599,-104.259002,2975,RUNWAY,4898,75,ASPHALT,1,0,13,46.3526,-104.266,2959,138,,31,46.3427,-104.253,2972,318,
KBHM,Birmingham-Shuttlesworth International Airport,US,Birmingham,US-AL,NA,large_airport,33.56290054,-86.75350189,650,RUNWAY,10000,150,ASPHALT,1,0,06,33.5548,-86.7716,603,55,,24,33.5704,-86.7445,621,235,1770,RUNWAY,7100,150,ASPHALT,1,0,18,33.5732,-86.7472,644,180,1045,36,33.5537,-86.7472,633,360,
KBID,Block Island State Airport,US,Block Island,US-RI,NA,small_airport,41.1680984497,-71.577796936,108,RUNWAY,2502,100,ASPHALT,0,0,10,41.1677,-71.5824,108,84,,28,41.1685,-71.5733,101,264,
KBIE,Beatrice Municipal Airport,US,Beatrice,US-NE,NA,small_airport,40.301300048799995,-96.75409698490002,1324,RUNWAY,4401,100,ASPHALT,1,0,13,40.305,-96.7595,1319,143.3,,31,40.2954,-96.7501,1311,323.3,RUNWAY,5602,100,PEM,1,0,17,40.3098,-96.7536,1324,179.6,,35,40.2944,-96.7535,1304,359.6,
KBIF,Biggs Army Air Field (Fort Bliss),US,Fort Bliss/El Paso,US-TX,NA,medium_airport,31.84950066,-106.3799973,3946,RUNWAY,13554,150,PEM,1,0,03,31.8361,-106.395,3910,43.9,,21,31.863,-106.365,3946,223.9,
KBIH,Eastern Sierra Regional Airport,US,Bishop,US-CA,NA,medium_airport,37.3731002808,-118.363998413,4124,RUNWAY,5566,100,ASPHALT,1,0,07,37.3736,-118.374,4124,90,,25,37.3735,-118.355,4100,270,RUNWAY,5600,100,ASPHALT,1,0,16,37.3807,-118.362,4113,181,,34,37.3654,-118.362,4105,1,RUNWAY,7498,100,ASPHALT,1,0,12,37.3801,-118.373,4123,135.5,,30,37.3655,-118.355,4100,315.5,
KBIJ,Early County Airport,US,Blakely,US-GA,NA,small_airport,31.397499084472656,-84.8947982788086,214,RUNWAY,5500,100,ASPHALT,1,0,05,31.3926,-84.9015,214,50,,23,31.4024,-84.8881,205,230,
KBIL,Billings Logan International Airport,US,Billings,US-MT,NA,large_airport,45.807701110839844,-108.54299926757812,3652,RUNWAY,10518,150,ASPHALT,1,0,10L,45.8127,-108.555,3584,112,,28R,45.8021,-108.517,3488,292,RUNWAY,3801,75,ASPHALT,1,0,10R,45.8092,-108.563,3652,112,,28L,45.8053,-108.549,3607,292,RUNWAY,5501,75,ASPHALT,1,0,07,45.8077,-108.558,3636,84,,25,45.8093,-108.537,3534,264,
